time_s,time_h,T_amb_C,RH_amb_pct,G_solar_Wm2,Q_solar_kW,T_solar_out_C,eta_solar,T_evap_C,T_cond_C,P_evap_bar,P_cond_bar,W_comp_kW,Q_evap_kW,Q_cond_kW,COP,m_ref_kg_per_s,T_to_chamber_C,RH_to_chamber_frac,omega_to_chamber,T_exhaust_C,RH_exhaust_frac,X_db_avg,MR_global,dm_w_total_kg,m_w_cum_kg,W_comp_cum_kWh,Q_cond_cum_kWh,Q_solar_cum_kWh,X_tray_0,MR_tray_0,T_tray_0_out_C,RH_tray_0_out_frac,dm_w_tray_0_kg,X_tray_1,MR_tray_1,T_tray_1_out_C,RH_tray_1_out_frac,dm_w_tray_1_kg,X_tray_2,MR_tray_2,T_tray_2_out_C,RH_tray_2_out_frac,dm_w_tray_2_kg,X_tray_3,MR_tray_3,T_tray_3_out_C,RH_tray_3_out_frac,dm_w_tray_3_kg,X_tray_4,MR_tray_4,T_tray_4_out_C,RH_tray_4_out_frac,dm_w_tray_4_kg,X_tray_5,MR_tray_5,T_tray_5_out_C,RH_tray_5_out_frac,dm_w_tray_5_kg,X_tray_6,MR_tray_6,T_tray_6_out_C,RH_tray_6_out_frac,dm_w_tray_6_kg,X_tray_7,MR_tray_7,T_tray_7_out_C,RH_tray_7_out_frac,dm_w_tray_7_kg,X_tray_8,MR_tray_8,T_tray_8_out_C,RH_tray_8_out_frac,dm_w_tray_8_kg,X_tray_9,MR_tray_9,T_tray_9_out_C,RH_tray_9_out_frac,dm_w_tray_9_kg,SEC_elec_kWh_per_kg
0.0,0.0,15.78,75.39,0.0,0.0,15.78,0.0,5.779999999999999,60.0,3.5923974769707083,16.81784218296168,3.239736950002091,9.38288038333124,12.622617333333332,3.8961858719193807,0.07377907400698455,50.0,0.10913328777821,0.008392211489699507,20.621129270955567,0.9499999999998313,6.486631815205193,0.9979433561854143,0.13368184794807014,0.13368184794807014,0.053995615833368184,0.21037695555555555,0.0,6.4522884468688595,0.9926597610567476,39.44026400509852,0.23637859973102748,0.047711553131140505,6.468060200387511,0.9950861846750018,32.417495683470904,0.3948706120436878,0.031939799612488606,6.472464322466431,0.9957637419179124,26.392622287756925,0.616116100600171,0.027535677533569114,6.474972918280154,0.9961496797354084,20.940198186968587,0.9273287917925077,0.02502708171984569,6.498532264048974,0.9997741944690729,20.621129270955567,0.9499999999998313,0.0014677359510262362,6.5,1.0,20.621129270955567,0.9499999999998313,0.0,6.5,1.0,20.621129270955567,0.9499999999998313,0.0,6.5,1.0,20.621129270955567,0.9499999999998313,0.0,6.5,1.0,20.621129270955567,0.9499999999998313,0.0,6.5,1.0,20.621129270955567,0.9499999999998313,0.0,
60.0,0.016666666666666666,15.785833333333333,75.36083333333333,0.0,0.0,15.785833333333333,0.0,5.785833333333333,60.0,3.5931215016274263,16.81784218296168,3.238798601661959,9.381667009449153,12.620465611111111,3.896650321089752,0.07376752700764705,50.0,0.10913176604311249,0.00839209289130868,20.621022341666666,0.9499999999999839,6.473263584102929,0.9958867052466045,0.13368231102264805,0.2673641589707182,0.10797559252773417,0.42071804907407406,0.0,6.404927107938056,0.9853734012212393,39.51747011860565,0.23504968736370446,0.047361338930803853,6.436180816848313,0.9901816641305097,32.50754527643084,0.3922662723242387,0.031879383539198614,6.44492728788241,0.9915272750588323,26.481967963252227,0.6120305136732617,0.02753703458402068,6.450042198840218,0.9923141844369566,21.05012910404025,0.9196419913579619,0.02493071943993641,6.4965584295203005,0.9994705276185077,20.621022341670056,0.94999999999974,0.001973834528672881,6.499999999999984,0.9999999999999976,20.621022341666666,0.9499999999999839,1.561038237169311e-14,6.5,1.0,20.621022341666666,0.9499999999999839,0.0,6.5,1.0,20.621022341666666,0.9499999999999839,0.0,6.5,1.0,20.621022341666666,0.9499999999999839,0.0,6.5,1.0,20.621022341666666,0.9499999999999839,0.0,
120.0,0.03333333333333333,15.791666666666666,75.33166666666666,0.0,0.0,15.791666666666666,0.0,5.791666666666666,60.0,3.5938456379426182,16.81784218296168,3.2378603912742743,9.380453497614617,12.618313888888892,3.8971148734188934,0.07375597959673974,50.0,0.10913022614782082,0.008391972877625085,20.62091413579499,0.9499999999999376,6.459895306140363,0.9938300470985174,0.13368277962564468,0.40104693859636287,0.16193993238230542,0.6310232805555556,0.0,6.357913412551676,0.9781405250079502,39.59411391948055,0.23373780238631628,0.04701369538637934,6.40436296221165,0.9852866095710231,32.59728120262547,0.3896884097490032,0.03181785463666298,6.417391100703624,0.9872909385697883,26.5714826338904,0.6079652828874804,0.02753618717878581,6.425207470654552,0.9884934570237772,21.160150771072658,0.912015454502742,0.02483472818566579,6.494078115282165,0.9990889408126408,20.62091413579838,0.9499999999996934,0.002480314238135169,6.499999999999968,0.9999999999999951,20.62091413579499,0.9499999999999376,1.5610273316231016e-14,6.5,1.0,20.62091413579499,0.9499999999999376,0.0,6.5,1.0,20.62091413579499,0.9499999999999376,0.0,6.5,1.0,20.62091413579499,0.9499999999999376,0.0,6.5,1.0,20.62091413579499,0.9499999999999376,0.0,
180.0,0.05,15.7975,75.3025,0.0,0.0,15.7975,0.0,5.797499999999999,60.0,3.5945698859276547,16.81784218296168,3.236922318836622,9.379239847830044,12.616162166666667,3.8975795289400166,0.07374443177430016,50.0,0.10912866808056798,0.008391851447733268,20.620804652492456,0.949999999999926,6.44652698076429,0.9917733816560446,0.1336832537607327,0.5347301923570955,0.2158886376962491,0.84129265,0.0,6.311244808923038,0.9709607398343135,39.67019947137112,0.2324426716006774,0.04666860362863812,6.372607734025382,0.9804011898500588,32.68670418554837,0.3871366989152959,0.03175522818626764,6.389857926069953,0.9830550655492236,26.661158532643537,0.6039207113074164,0.02753317463367111,6.400468364126085,0.9846874406347823,21.27025575129855,0.9044492406049454,0.024739106528467225,6.491090974498492,0.9986293806920757,20.620804652495853,0.9499999999996818,0.002987140783673015,6.499999999999952,0.9999999999999927,20.620804652492456,0.949999999999926,1.5610162974015952e-14,6.5,1.0,20.620804652492456,0.949999999999926,0.0,6.5,1.0,20.620804652492456,0.949999999999926,0.0,6.5,1.0,20.620804652492456,0.949999999999926,0.0,6.5,1.0,20.620804652492456,0.949999999999926,0.0,
240.0,0.06666666666666667,15.803333333333333,75.27333333333334,0.0,0.0,15.803333333333333,0.0,5.803333333333333,60.0,3.595294245593898,16.81784218296168,3.2359843843464464,9.378026060097998,12.614010444444444,3.8980442876865196,0.07373288354036717,50.0,0.10912709182958218,0.008391728600717414,20.62069389091453,0.9499999999998884,6.433158607421133,0.9897167088340204,0.13368373343156842,0.6684139257886639,0.2698217107686899,1.0515261574074075,0.0,6.264918763996182,0.9638336559994125,39.74573080902371,0.23116402712570583,0.04632604492685655,6.3409162145649045,0.9755255714715237,32.77581492069187,0.38461081987276624,0.03169151946047766,6.362329890312253,0.978819983124962,26.750987972807906,0.5998970883639764,0.02752803575770013,6.375824511080812,0.9808960786278172,21.380436686330857,0.8969433892192754,0.024643853045272834,6.487596694257231,0.9980917991164971,20.62069389091453,0.9499999999998884,0.0034942802412612595,6.499999999999952,0.9999999999999927,20.62069389091453,0.9499999999998884,0.0,6.5,1.0,20.62069389091453,0.9499999999998884,0.0,6.5,1.0,20.62069389091453,0.9499999999998884,0.0,6.5,1.0,20.62069389091453,0.9499999999998884,0.0,6.5,1.0,20.62069389091453,0.9499999999998884,0.0,
300.0,0.08333333333333333,15.809166666666666,75.24416666666667,0.0,0.0,15.809166666666666,0.0,5.809166666666666,60.0,3.5960187169527122,16.81784218296168,3.235046587801345,9.376812134420875,12.611858722222221,3.8985091496916273,0.07372133489497794,50.0,0.10912549738308668,0.008391604335661345,20.620581850214393,0.9499999999998848,6.419790185556951,0.9876600285472232,0.13368421864181815,0.802098144430482,0.32373915389871233,1.261723802777778,0.0,6.218932763308384,0.9567588866628284,39.8207119384822,0.22990160627633474,0.04598600068779746,6.309289470845262,0.9706599185915787,32.86461407645988,0.38211045799575877,0.03162674371964247,6.334809081453418,0.9745860125312951,26.840963347692846,0.595894690131708,0.02752080885883501,6.351275544762317,0.9771193145788181,21.490686295867512,0.8894979206823975,0.02454896631849479,6.483594995200199,0.9974761531077229,20.62058185021779,0.9499999999996406,0.004001699057032829,6.499999999999936,0.9999999999999901,20.620581850214393,0.9499999999998848,1.560993842605982e-14,6.5,1.0,20.620581850214393,0.9499999999998848,0.0,6.5,1.0,20.620581850214393,0.9499999999998848,0.0,6.5,1.0,20.620581850214393,0.9499999999998848,0.0,6.5,1.0,20.620581850214393,0.9499999999998848,0.0,
360.0,0.1,15.815,75.215,0.0,0.0,15.815,0.0,5.8149999999999995,60.0,3.5967433000154623,16.81784218296168,3.234108929198861,9.375598070801143,12.609707000000004,3.898974114988645,0.07370978583817055,50.0,0.10912388472929964,0.00839147865164851,20.62046852954588,0.9499999999998875,6.406421714617437,0.9856033407103749,0.13368470939514515,0.9357828538256272,0.37764096938536,1.4718855861111113,0.0,6.17328431085368,0.9497360478236432,39.89514683728494,0.22865515144557702,0.045648452454703836,6.27772855463639,0.9658043930209831,32.95310229506343,0.3796353038593655,0.031560916208872136,6.307297549703803,0.9703534691852004,26.931077130310143,0.5919137796045063,0.027511531749615514,6.326821099826313,0.9733570922809712,21.60099737739689,0.8821128367080088,0.024454444936004016,6.479085631154264,0.9967824047929638,20.62046852954928,0.9499999999996429,0.004509364045934062,6.49999999999992,0.9999999999999877,20.62046852954588,0.9499999999998875,1.5609824218654237e-14,6.5,1.0,20.62046852954588,0.9499999999998875,0.0,6.5,1.0,20.62046852954588,0.9499999999998875,0.0,6.5,1.0,20.62046852954588,0.9499999999998875,0.0,6.5,1.0,20.62046852954588,0.9499999999998875,0.0,
420.0,0.11666666666666667,15.820833333333333,75.18583333333333,0.0,0.0,15.820833333333333,0.0,5.820833333333333,60.0,3.597467994793512,16.81784218296168,3.233171408536484,9.374383869241294,12.607555277777779,3.899439183610952,0.07369823636998311,50.0,0.10912225385643444,0.008391351547762002,20.620353928061288,0.9499999999999384,6.393053194047915,0.9835466452381407,0.13368520569521983,1.069468059520847,0.43152715952763476,1.6820115074074076,0.0,6.127970928947383,0.9427647582995975,39.969039454661065,0.22742440998962393,0.04531338190629697,6.246234502481428,0.960959154227912,33.04128019340481,0.377185053118893,0.031494052154961594,6.279797307951073,0.9661226627617036,27.021321873067247,0.5879546069694033,0.027500241752729693,6.302460812335205,0.9696093557438777,21.71136280590732,0.8747881209713523,0.024360287491107968,6.474068388764157,0.9960105213483318,20.620353928064684,0.9499999999996939,0.005017242390108019,6.499999999999904,0.9999999999999852,20.620353928061288,0.9499999999999384,1.5609708721182734e-14,6.5,1.0,20.620353928061288,0.9499999999999384,0.0,6.5,1.0,20.620353928061288,0.9499999999999384,0.0,6.5,1.0,20.620353928061288,0.9499999999999384,0.0,6.5,1.0,20.620353928061288,0.9499999999999384,0.0,
480.0,0.13333333333333333,15.826666666666666,75.15666666666667,0.0,0.0,15.826666666666666,0.0,5.826666666666666,60.0,3.5981928012982265,16.81784218296168,3.232234025811775,9.37316952974378,12.605403555555556,3.8999043555918607,0.07368668649045335,50.0,0.10912060475269958,0.008391223023084557,20.620238044914295,0.9499999999999383,6.379684623293344,0.9814899420451298,0.13368570754570577,1.2031537670665529,0.48539772662449765,1.8921015666666667,0.0,6.082990158091605,0.9358446397064009,40.04239371172606,0.22620913411589175,0.04498077085577812,6.214808335718047,0.956124359341238,33.12914836394684,0.37475940639273964,0.0314261667633815,6.252310332244574,0.9618938972683959,27.11169020746408,0.5840174098783223,0.027486975706499273,6.278194319752676,0.9658760491927194,21.821775533599794,0.8675237396832071,0.02426649258252933,6.468543087126655,0.9951604749425622,20.620238044917684,0.9499999999996942,0.005525301637501938,6.499999999999888,0.9999999999999828,20.620238044914295,0.9499999999999383,1.5609591932849935e-14,6.5,1.0,20.620238044914295,0.9499999999999383,0.0,6.5,1.0,20.620238044914295,0.9499999999999383,0.0,6.5,1.0,20.620238044914295,0.9499999999999383,0.0,6.5,1.0,20.620238044914295,0.9499999999999383,0.0,
540.0,0.15,15.8325,75.1275,0.0,0.0,15.8325,0.0,5.8325,60.0,3.5989177195409714,16.81784218296168,3.2312967810222153,9.371955052311119,12.603251833333335,3.900369630964791,0.0736751361996196,50.0,0.10911893740629837,0.008391093076698523,20.62012087925813,0.9499999999997772,6.366316001798317,0.979433231045895,0.1336862149502684,1.3368399820168213,0.5392526729748679,2.102155763888889,0.0,6.038339556841761,0.928975316437194,40.11521350167509,0.2250090807739575,0.044650601249844435,6.18345106050272,0.9513001631542646,33.216707375566884,0.37235806914859326,0.03135727521532683,6.224838562274279,0.9576674711191198,27.202174843790047,0.5801024137178108,0.02747176997029488,6.254021260938288,0.9621571170674289,21.93222858959999,0.8603196421535924,0.02417305881438825,6.462509577426256,0.9942322426809624,20.62012087926152,0.9499999999995336,0.0060335097003984,6.499999999999872,0.9999999999999803,20.62012087925813,0.9499999999997772,1.5609473852863998e-14,6.5,1.0,20.62012087925813,0.9499999999997772,0.0,6.5,1.0,20.62012087925813,0.9499999999997772,0.0,6.5,1.0,20.62012087925813,0.9499999999997772,0.0,6.5,1.0,20.62012087925813,0.9499999999997772,0.0,
