time_s,time_h,T_amb_C,RH_amb_pct,G_solar_Wm2,Q_solar_kW,T_solar_out_C,eta_solar,T_evap_C,T_cond_C,P_evap_bar,P_cond_bar,W_comp_kW,Q_evap_kW,Q_cond_kW,COP,m_ref_kg_per_s,T_to_chamber_C,RH_to_chamber_frac,omega_to_chamber,T_exhaust_C,RH_exhaust_frac,X_db_avg,MR_global,dm_w_total_kg,m_w_cum_kg,W_comp_cum_kWh,Q_cond_cum_kWh,Q_solar_cum_kWh,X_tray_0,MR_tray_0,T_tray_0_out_C,RH_tray_0_out_frac,dm_w_tray_0_kg,X_tray_1,MR_tray_1,T_tray_1_out_C,RH_tray_1_out_frac,dm_w_tray_1_kg,X_tray_2,MR_tray_2,T_tray_2_out_C,RH_tray_2_out_frac,dm_w_tray_2_kg,X_tray_3,MR_tray_3,T_tray_3_out_C,RH_tray_3_out_frac,dm_w_tray_3_kg,X_tray_4,MR_tray_4,T_tray_4_out_C,RH_tray_4_out_frac,dm_w_tray_4_kg,X_tray_5,MR_tray_5,T_tray_5_out_C,RH_tray_5_out_frac,dm_w_tray_5_kg,X_tray_6,MR_tray_6,T_tray_6_out_C,RH_tray_6_out_frac,dm_w_tray_6_kg,X_tray_7,MR_tray_7,T_tray_7_out_C,RH_tray_7_out_frac,dm_w_tray_7_kg,X_tray_8,MR_tray_8,T_tray_8_out_C,RH_tray_8_out_frac,dm_w_tray_8_kg,X_tray_9,MR_tray_9,T_tray_9_out_C,RH_tray_9_out_frac,dm_w_tray_9_kg,SEC_elec_kWh_per_kg
0.0,0.0,10.36,80.81,0.0,0.0,10.36,0.0,0.35999999999999943,60.0,2.9664153870726104,16.81784218296168,4.17151917161412,10.450355495052547,14.621874666666667,3.505167797421126,0.0843248252860044,50.0,0.08210486662252327,0.006292731937171868,18.639222416262744,0.9499999999999504,6.485773922600825,0.9978113727078193,0.14226077399175988,0.14226077399175988,0.069525319526902,0.24369791111111114,0.0,6.4522884468688595,0.9926597610567476,39.39990522870238,0.1904301096436294,0.047711553131140505,6.468110811881151,0.9950939710586386,32.36161443863925,0.3278995851059886,0.031889188118849,6.4694168872591,0.9952949057321692,25.646302665183466,0.5503258925483433,0.030583112740900198,6.474972918280154,0.9961496797354084,20.17606627781513,0.8421462682274454,0.02502708171984569,6.492950161719003,0.9989154094952313,18.63922241626873,0.9499999999995037,0.007049838280997035,6.4999999999999725,0.9999999999999958,18.639222416262744,0.9499999999999504,2.7454171221485935e-14,6.5,1.0,18.639222416262744,0.9499999999999504,0.0,6.5,1.0,18.639222416262744,0.9499999999999504,0.0,6.5,1.0,18.639222416262744,0.9499999999999504,0.0,6.5,1.0,18.639222416262744,0.9499999999999504,0.0,
60.0,0.016666666666666666,10.37,80.78033333333333,0.0,0.0,10.37,0.0,0.3699999999999992,60.0,2.967487092322958,16.81784218296168,4.169689247178511,10.44849675282149,14.618186,3.5058214493781845,0.08430571473518043,50.0,0.08212949308575074,0.006294638475256433,18.641107732367292,0.9499999999998513,6.471548660970237,0.995622870918498,0.14225261630587882,0.28451339029763867,0.13902014031321053,0.48733434444444446,0.0,6.404927107938056,0.9853734012212393,39.47744404410103,0.18932925334863396,0.047361338930803853,6.436281254162877,0.990197116025058,32.45189733592529,0.3256906137578033,0.03182955771827434,6.438877627329349,0.990596558050669,25.745760294060908,0.5461990585082996,0.030539259929750706,6.450042198840218,0.9923141844369566,20.296154887891397,0.8343977377942592,0.02493071943993641,6.485358421431903,0.9977474494510621,18.641107732370283,0.9499999999996276,0.007591740287099762,6.499999999999959,0.9999999999999937,18.641107732367292,0.9499999999998513,1.3728772853697188e-14,6.5,1.0,18.641107732367292,0.9499999999998513,0.0,6.5,1.0,18.641107732367292,0.9499999999998513,0.0,6.5,1.0,18.641107732367292,0.9499999999998513,0.0,6.5,1.0,18.641107732367292,0.9499999999998513,0.0,
120.0,0.03333333333333333,10.379999999999999,80.75066666666667,0.0,0.0,10.379999999999999,0.0,0.379999999999999,60.0,2.9685590953050007,16.81784218296168,4.16785973406814,10.446637599265197,14.614497333333336,3.506475329261742,0.0842866028662926,50.0,0.08215411152992623,0.00629654440408533,18.642992281307407,0.9499999999999544,6.457324214776756,0.9934344945810394,0.14224446193480403,0.42675785223244267,0.20848446921434619,0.7309093000000001,0.0,6.357913412551676,0.9781405250079502,39.55441787313061,0.1882429375245741,0.04701369538637934,6.4045124459188525,0.9853096070644388,32.541866118827045,0.3235045192176419,0.03176880824402417,6.408383989595148,0.9859052291684842,25.845294255085335,0.5421008822656486,0.03049363773420133,6.425207470654552,0.9884934570237772,20.41624188056637,0.8267234354532504,0.02483472818566579,6.47722482904737,0.9964961275457492,18.642992281307407,0.9499999999999544,0.008133592384533409,6.499999999999959,0.9999999999999937,18.642992281307407,0.9499999999999544,0.0,6.5,1.0,18.642992281307407,0.9499999999999544,0.0,6.5,1.0,18.642992281307407,0.9499999999999544,0.0,6.5,1.0,18.642992281307407,0.9499999999999544,0.0,6.5,1.0,18.642992281307407,0.9499999999999544,0.0,
180.0,0.05,10.389999999999999,80.721,0.0,0.0,10.389999999999999,0.0,0.3899999999999988,60.0,2.9696313960737784,16.81784218296168,4.1660306322735785,10.444778034393089,14.610808666666667,3.507129437186335,0.08426748967955086,50.0,0.08217872193577833,0.0062984497221553835,18.644876061785332,0.949999999999989,6.44310058368834,0.99124624364436,0.14223631088415234,0.568994163116595,0.27791831308557247,0.9744227777777779,0.0,6.311244808923038,0.9709607398343135,39.630830800325846,0.1871709262487331,0.04666860362863812,6.37280549096542,0.98043161399468,32.631521521995175,0.3213410170732435,0.031706954953432565,6.377937705589081,0.9812211854752432,25.94489706316766,0.5380314890562214,0.03044628400606708,6.400468364126085,0.9846874406347823,20.53632009559086,0.819123064942264,0.024739106528467225,6.468549467279877,0.9951614565045965,18.644876061797298,0.9499999999990962,0.008675361767492416,6.499999999999904,0.9999999999999852,18.644876061785332,0.949999999999989,5.492858340906762e-14,6.5,1.0,18.644876061785332,0.949999999999989,0.0,6.5,1.0,18.644876061785332,0.949999999999989,0.0,6.5,1.0,18.644876061785332,0.949999999999989,0.0,6.5,1.0,18.644876061785332,0.949999999999989,0.0,
240.0,0.06666666666666667,10.4,80.69133333333333,0.0,0.0,10.4,0.0,0.40000000000000036,60.0,2.9707039946843348,16.81784218296168,4.164201941785491,10.44291805821451,14.60712,3.5077837732665014,0.08424837517516437,50.0,0.08220332428401853,0.006300354427962062,18.646759072499528,0.9499999999998976,6.428877767372384,0.9890581180572899,0.14222816315955752,0.7112223262761526,0.3473216787819973,1.2178747777777779,0.0,6.264918763996182,0.9638336559994125,39.70668688116306,0.18611298824253905,0.04632604492685655,6.3411614778687015,0.9755633042874925,32.72086425156941,0.31919982772888134,0.03164401309671838,6.347540469565944,0.9765446876255298,26.044561328066163,0.5339909917258256,0.03039723602313682,6.375824511080812,0.9808960786278172,20.656382465609713,0.8115963148175919,0.024643853045272834,6.459332451212305,0.9937434540326623,18.646759072499528,0.9499999999998976,0.009217016067572949,6.499999999999904,0.9999999999999852,18.646759072499528,0.9499999999998976,0.0,6.5,1.0,18.646759072499528,0.9499999999998976,0.0,6.5,1.0,18.646759072499528,0.9499999999998976,0.0,6.5,1.0,18.646759072499528,0.9499999999998976,0.0,6.5,1.0,18.646759072499528,0.9499999999998976,0.0,
300.0,0.08333333333333333,10.41,80.66166666666666,0.0,0.0,10.41,0.0,0.41000000000000014,60.0,2.9717768911917233,16.81784218296168,4.162373662594471,10.441057670738864,14.603431333333335,3.508438337616905,0.08422925935334263,50.0,0.08222791855534113,0.006302258519999465,18.64864131214362,0.9499999999999109,6.414655765495718,0.986870117768572,0.14222001876667523,0.8534423450428278,0.41669457315857183,1.4612653,0.0,6.218932763308384,0.9567588866628284,39.78199014226038,0.18506889676478383,0.04598600068779746,6.309581479954943,0.9707048430699913,32.80989498610259,0.31708067629193143,0.03157999791375854,6.317193939068523,0.9718759906259267,26.144279753540417,0.5299794910892057,0.030346530497420865,6.351275544762317,0.9771193145788181,20.776422015334425,0.8041428591375758,0.02454896631849479,6.449573927863115,0.9922421427481716,18.648641312146612,0.9499999999996878,0.00975852334918984,6.499999999999891,0.9999999999999832,18.64864131214362,0.9499999999999109,1.373551685790788e-14,6.5,1.0,18.64864131214362,0.9499999999999109,0.0,6.5,1.0,18.64864131214362,0.9499999999999109,0.0,6.5,1.0,18.64864131214362,0.9499999999999109,0.0,6.5,1.0,18.64864131214362,0.9499999999999109,0.0,
360.0,0.1,10.42,80.632,0.0,0.0,10.42,0.0,0.41999999999999993,60.0,2.9728500856509847,16.81784218296168,4.160545794691168,10.439196871975499,14.599742666666668,3.5090931303522375,0.0842101422142947,50.0,0.08225250473042324,0.0063041619967603366,18.650522779415994,0.9499999999998358,6.400434577724605,0.9846822427268622,0.142211877711139,0.9956542227539668,0.4860370030700913,1.7045943444444445,0.0,6.17328431085368,0.9497360478236432,39.85674458157573,0.18403842950764554,0.045648452454703836,6.27806655532401,0.9658563931267707,32.89861437746639,0.3149832924627527,0.031514924630933194,6.286899735485281,0.9672153439208124,26.244045136520953,0.525997076282498,0.030294203583242307,6.326821099826313,0.9733570922809712,20.896431860731763,0.7967623581275212,0.024454444936004016,6.439274075756873,0.990657550116442,18.65052277941899,0.9499999999996126,0.010299852106241915,6.499999999999877,0.9999999999999811,18.650522779415994,0.9499999999998358,1.3737201610155266e-14,6.5,1.0,18.650522779415994,0.9499999999998358,0.0,6.5,1.0,18.650522779415994,0.9499999999998358,0.0,6.5,1.0,18.650522779415994,0.9499999999998358,0.0,6.5,1.0,18.650522779415994,0.9499999999998358,0.0,
420.0,0.11666666666666667,10.43,80.60233333333333,0.0,0.0,10.43,0.0,0.4299999999999997,60.0,2.9739235781171813,16.81784218296168,4.158718338066139,10.437335661933862,14.596054,3.5097481515873388,0.08419102375823008,50.0,0.08227708278992471,0.006306064856736044,18.65240347300769,0.949999999999958,6.386214203724743,0.9824944928807297,0.14220373999861613,1.1378579627525829,0.5553489753711937,1.947861911111111,0.0,6.127970928947383,0.9427647582995975,39.93095416860424,0.18302136849540693,0.04531338190629697,6.246617746865983,0.9610181149024589,32.98702305174444,0.312907410427644,0.03144880845802689,6.256659444600077,0.9625629914769349,26.343850366293157,0.5220438251092328,0.03024029088520397,6.302460812335205,0.9696093557438777,21.016405208226672,0.7894544588263241,0.024360287491107968,6.428433104498947,0.9889897083844534,18.65240347301966,0.9499999999990645,0.010840971257925373,6.499999999999822,0.9999999999999727,18.65240347300769,0.949999999999958,5.4955543440966097e-14,6.5,1.0,18.65240347300769,0.949999999999958,0.0,6.5,1.0,18.65240347300769,0.949999999999958,0.0,6.5,1.0,18.65240347300769,0.949999999999958,0.0,6.5,1.0,18.65240347300769,0.949999999999958,0.0,
480.0,0.13333333333333333,10.44,80.57266666666666,0.0,0.0,10.44,0.0,0.4399999999999995,60.0,2.9749973686453735,16.81784218296168,4.156891292710008,10.435474040623326,14.592365333333333,3.5104034014370655,0.08417190398535794,50.0,0.08230165271448822,0.006307967098416598,18.65428339161688,0.9499999999999601,6.371994643161267,0.9803068681786565,0.14219560563474065,1.2800535683873235,0.6246304969163604,2.191068,0.0,6.082990158091605,0.9358446397064009,40.00462284457498,0.18201749998579175,0.04498077085577812,6.215236082280801,0.9561901665047385,33.07512161011329,0.3108527687547712,0.0313816645851821,6.226474617134068,0.9579191718667797,26.44368842370101,0.5181198043796539,0.030184827466008812,6.278194319752676,0.9658760491927194,21.136335353924387,0.7822187957147935,0.02426649258252933,6.417051254353746,0.9872386545159609,18.65428339162586,0.9499999999992899,0.011381850145201078,6.4999999999997815,0.9999999999999664,18.65428339161688,0.9499999999999601,4.122170881927683e-14,6.5,1.0,18.65428339161688,0.9499999999999601,0.0,6.5,1.0,18.65428339161688,0.9499999999999601,0.0,6.5,1.0,18.65428339161688,0.9499999999999601,0.0,6.5,1.0,18.65428339161688,0.9499999999999601,0.0,
540.0,0.15,10.45,80.543,0.0,0.0,10.45,0.0,0.4499999999999993,60.0,2.976071457290624,16.81784218296168,4.155064658613385,10.43361200805328,14.588676666666666,3.511058880016359,0.08415278289588743,50.0,0.08232621448473927,0.0063098687202906446,18.656162533935078,0.9499999999999512,6.35777589569875,0.9781193685690385,0.14218747462517714,1.4222410430125008,0.6938815745599168,2.434212611111111,0.0,6.038339556841761,0.928975316437194,40.077754522645265,0.18102661437387385,0.044650601249844435,6.183922574100875,0.951372703707827,33.16291062970485,0.3088191102931348,0.03131350817992562,6.196346769279926,0.9532841183507579,26.543552380362126,0.5142250702437166,0.030127847854141798,6.254021260938288,0.9621571170674289,21.256215682843074,0.7750549913265178,0.02417305881438825,6.405128795826869,0.9854044301272106,18.656162533935078,0.9499999999999512,0.011922458526877027,6.4999999999997815,0.9999999999999664,18.656162533935078,0.9499999999999512,0.0,6.5,1.0,18.656162533935078,0.9499999999999512,0.0,6.5,1.0,18.656162533935078,0.9499999999999512,0.0,6.5,1.0,18.656162533935078,0.9499999999999512,0.0,6.5,1.0,18.656162533935078,0.9499999999999512,0.0,
