time_index,datetime,T_amb_C,RH_amb_pct,GHI_Wm2,POA_Wm2,wind_speed_ms,DIF_Wm2,DNI_Wm2,pressure_Pa
0,2006-01-01 05:45:00,-3.19,6.37,0.0,0.0,1.22,0.0,-0.0,60260.0
1,2006-01-01 06:45:00,-2.61,6.52,0.0,16.580000000000002,1.23,0.0,-0.0,60290.0
2,2006-01-01 07:45:00,-2.02,6.67,67.96,634.29,1.24,67.96,0.0,60320.0
3,2006-01-01 08:45:00,-1.44,6.81,62.95,909.9499999999999,1.26,62.95,0.0,60360.0
4,2006-01-01 09:45:00,-0.85,6.96,661.6,1104.7200000000003,1.27,69.85,1203.96,60370.0
5,2006-01-01 10:45:00,-0.26,7.11,752.7,1210.33,1.28,73.7,1157.11,60360.0
6,2006-01-01 11:45:00,0.32,7.25,764.95,1219.0200000000002,1.3,84.75,1080.2,60320.0
7,2006-01-01 12:45:00,0.91,7.4,688.6,1118.23,1.31,77.95,989.31,60300.0
8,2006-01-01 13:45:00,2.0,16.75,581.65,998.64,1.45,72.75,924.76,60250.0
9,2006-01-01 14:45:00,1.7,19.95,393.95,761.67,1.38,62.25,765.28,60240.0
10,2006-01-01 15:45:00,0.93,22.65,42.75,34.41,1.17,42.75,0.0,60240.0
11,2006-01-01 16:45:00,-0.26,26.55,5.85,0.0,0.76,5.85,0.0,60250.0
12,2006-01-01 17:45:00,-1.96,25.15,0.0,0.0,0.76,0.0,-0.0,60290.0
13,2006-01-01 18:45:00,-3.71,24.55,0.0,0.0,0.97,0.0,-0.0,60320.0
14,2006-01-01 19:45:00,-5.02,19.3,0.0,0.0,1.03,0.0,-0.0,60340.0
15,2006-01-01 20:45:00,-5.54,12.45,0.0,0.0,1.1,0.0,-0.0,60380.0
16,2006-01-01 21:45:00,-5.76,7.5,0.0,0.0,1.1,0.0,-0.0,60380.0
17,2006-01-01 22:45:00,-5.79,7.1,0.0,0.0,1.03,0.0,-0.0,60380.0
18,2006-01-01 23:45:00,-5.86,6.75,0.0,0.0,1.1,0.0,-0.0,60360.0
19,2006-01-02 00:45:00,-5.19,5.55,0.0,0.0,0.9,0.0,-0.0,60320.0
20,2006-01-02 01:45:00,-5.27,5.25,0.0,0.0,0.9,0.0,-0.0,60310.0
21,2006-01-02 02:45:00,-5.24,5.25,0.0,0.0,0.9,0.0,-0.0,60290.0
22,2006-01-02 03:45:00,-5.34,5.0,0.0,0.0,0.9,0.0,-0.0,60270.0
23,2006-01-02 04:45:00,-5.51,5.0,0.0,0.0,0.97,0.0,-0.0,60260.0
24,2006-01-02 05:45:00,-5.55,5.0,0.0,0.0,0.97,0.0,-0.0,60270.0
25,2006-01-02 06:45:00,-5.48,5.0,0.0,16.14,0.97,0.0,-0.0,60290.0
26,2006-01-02 07:45:00,-5.34,5.25,57.57,603.99,0.97,57.57,0.0,60320.0
27,2006-01-02 08:45:00,-3.04,5.3,70.0,878.89,0.69,70.0,0.0,60340.0
28,2006-01-02 09:45:00,0.18,5.1,643.15,1069.3,1.03,78.65,1148.1,60350.0
29,2006-01-02 10:45:00,1.36,7.8,737.2,1180.93,1.45,84.6,1110.97,60340.0
30,2006-01-02 11:45:00,1.81,13.85,752.9,1196.3799999999999,1.66,88.3,1053.69,60290.0
31,2006-01-02 12:45:00,1.78,17.45,692.65,1120.04,1.59,91.9,971.0,60230.0
32,2006-01-02 13:45:00,1.61,20.85,562.85,958.24,1.59,86.0,863.7,60160.0
33,2006-01-02 14:45:00,1.16,25.8,379.65,721.86,1.45,75.5,698.38,60130.0
34,2006-01-02 15:45:00,0.33,31.75,47.15,37.96,1.24,47.15,0.0,60120.0
35,2006-01-02 16:45:00,-0.84,35.8,6.55,0.0,0.83,6.55,0.0,60120.0
36,2006-01-02 17:45:00,-2.35,37.1,0.0,0.0,0.55,0.0,-0.0,60160.0
37,2006-01-02 18:45:00,-3.62,38.3,0.0,0.0,0.69,0.0,-0.0,60190.0
38,2006-01-02 19:45:00,-4.74,34.8,0.0,0.0,0.76,0.0,-0.0,60220.0
39,2006-01-02 20:45:00,-5.56,27.7,0.0,0.0,0.83,0.0,-0.0,60240.0
40,2006-01-02 21:45:00,-6.19,22.8,0.0,0.0,0.83,0.0,-0.0,60250.0
41,2006-01-02 22:45:00,-6.61,18.0,0.0,0.0,0.83,0.0,-0.0,60240.0
42,2006-01-02 23:45:00,-6.92,16.25,0.0,0.0,0.83,0.0,-0.0,60210.0
43,2006-01-03 00:45:00,-6.48,14.15,0.0,0.0,0.76,0.0,-0.0,60180.0
44,2006-01-03 01:45:00,-6.92,14.05,0.0,0.0,0.76,0.0,-0.0,60150.0
45,2006-01-03 02:45:00,-7.36,13.95,0.0,0.0,0.83,0.0,-0.0,60130.0
46,2006-01-03 03:45:00,-7.7,14.5,0.0,0.0,0.83,0.0,-0.0,60080.0
47,2006-01-03 04:45:00,-8.16,15.15,0.0,0.0,0.9,0.0,-0.0,60080.0
48,2006-01-03 05:45:00,-8.57,15.15,0.0,0.0,0.9,0.0,-0.0,60090.0
49,2006-01-03 06:45:00,-9.07,16.55,0.0,16.5,0.97,0.0,-0.0,60100.0
50,2006-01-03 07:45:00,-8.54,16.7,52.75,586.39,0.9,52.75,0.0,60140.0
51,2006-01-03 08:45:00,-4.49,14.65,68.8,851.5600000000001,0.55,68.8,0.0,60140.0
52,2006-01-03 09:45:00,-2.04,17.5,627.95,1040.17,1.38,82.5,1108.73,60170.0
53,2006-01-03 10:45:00,-0.97,22.1,714.6,1138.2,1.86,99.75,1045.44,60160.0
54,2006-01-03 11:45:00,-0.34,27.75,720.7,1136.59,2.21,108.4,969.01,60120.0
55,2006-01-03 12:45:00,-0.66,30.15,687.4,1109.5900000000001,1.72,87.2,967.69,60070.0
56,2006-01-03 13:45:00,-0.64,30.15,570.8,973.11,1.66,73.9,896.95,60020.0
57,2006-01-03 14:45:00,-0.82,28.85,361.5,683.11,1.45,69.8,666.5,59980.0
58,2006-01-03 15:45:00,-1.44,25.25,42.4,34.13,1.24,42.4,0.0,59970.0
59,2006-01-03 16:45:00,-2.44,28.55,6.45,0.0,0.83,6.45,0.0,59980.0
60,2006-01-03 17:45:00,-3.85,29.4,0.0,0.0,0.76,0.0,-0.0,60010.0
61,2006-01-03 18:45:00,-5.23,27.7,0.0,0.0,0.9,0.0,-0.0,60050.0
62,2006-01-03 19:45:00,-6.84,23.75,0.0,0.0,1.1,0.0,-0.0,60080.0
63,2006-01-03 20:45:00,-8.17,18.35,0.0,0.0,1.17,0.0,-0.0,60110.0
64,2006-01-03 21:45:00,-9.17,14.3,0.0,0.0,1.24,0.0,-0.0,60140.0
65,2006-01-03 22:45:00,-9.8,11.5,0.0,0.0,1.31,0.0,-0.0,60150.0
66,2006-01-03 23:45:00,-9.86,9.35,0.0,0.0,1.31,0.0,-0.0,60120.0
67,2006-01-04 00:45:00,-8.65,4.6,0.0,0.0,1.1,0.0,-0.0,60080.0
68,2006-01-04 01:45:00,-8.45,4.35,0.0,0.0,1.1,0.0,-0.0,60060.0
69,2006-01-04 02:45:00,-8.38,4.15,0.0,0.0,1.1,0.0,-0.0,60050.0
70,2006-01-04 03:45:00,-8.38,4.15,0.0,0.0,1.17,0.0,-0.0,60030.0
71,2006-01-04 04:45:00,-8.34,4.15,0.0,0.0,1.17,0.0,-0.0,60020.0
72,2006-01-04 05:45:00,-8.1,3.95,0.0,0.0,1.17,0.0,-0.0,60040.0
73,2006-01-04 06:45:00,-7.79,3.75,0.0,16.580000000000002,1.1,0.0,-0.0,60050.0
74,2006-01-04 07:45:00,-7.31,4.0,58.2,603.3100000000001,1.1,58.2,0.0,60080.0
75,2006-01-04 08:45:00,-4.24,4.6,65.55,874.2500000000001,0.76,65.55,0.0,60110.0
76,2006-01-04 09:45:00,-0.83,4.7,640.05,1060.33,1.1,78.4,1140.78,60130.0
77,2006-01-04 10:45:00,0.45,7.7,735.25,1174.0800000000002,1.52,81.3,1110.39,60120.0
78,2006-01-04 11:45:00,1.07,14.4,755.8,1197.44,1.72,82.9,1062.83,60070.0
79,2006-01-04 12:45:00,1.13,18.95,698.5,1127.24,1.72,79.35,995.62,60020.0
80,2006-01-04 13:45:00,1.11,22.65,572.75,973.83,1.66,73.1,898.71,59960.0
81,2006-01-04 14:45:00,0.74,25.7,391.6,746.3000000000001,1.59,62.4,748.38,59940.0
82,2006-01-04 15:45:00,0.02,27.9,43.4,34.940000000000005,1.38,43.4,0.0,59940.0
83,2006-01-04 16:45:00,-1.12,31.45,6.55,0.0,1.03,6.55,0.0,59950.0
84,2006-01-04 17:45:00,-2.51,32.55,0.0,0.0,0.76,0.0,-0.0,60010.0
85,2006-01-04 18:45:00,-3.78,32.15,0.0,0.0,0.9,0.0,-0.0,60060.0
86,2006-01-04 19:45:00,-5.32,30.3,0.0,0.0,1.03,0.0,-0.0,60080.0
87,2006-01-04 20:45:00,-6.19,25.0,0.0,0.0,1.1,0.0,-0.0,60120.0
88,2006-01-04 21:45:00,-6.64,20.75,0.0,0.0,1.17,0.0,-0.0,60130.0
89,2006-01-04 22:45:00,-6.91,19.65,0.0,0.0,1.24,0.0,-0.0,60140.0
90,2006-01-04 23:45:00,-7.14,17.05,0.0,0.0,1.24,0.0,-0.0,60120.0
91,2006-01-05 00:45:00,-6.34,10.55,0.0,0.0,1.1,0.0,-0.0,60080.0
92,2006-01-05 01:45:00,-6.44,9.05,0.0,0.0,1.1,0.0,-0.0,60070.0
93,2006-01-05 02:45:00,-6.43,8.2,0.0,0.0,1.17,0.0,-0.0,60040.0
94,2006-01-05 03:45:00,-6.57,7.8,0.0,0.0,1.17,0.0,-0.0,60010.0
95,2006-01-05 04:45:00,-6.59,7.8,0.0,0.0,1.17,0.0,-0.0,60000.0
96,2006-01-05 05:45:00,-6.56,8.2,0.0,0.0,1.17,0.0,-0.0,60000.0
97,2006-01-05 06:45:00,-6.69,9.0,0.0,15.42,1.24,0.0,-0.0,60040.0
98,2006-01-05 07:45:00,-6.34,9.05,55.88,595.53,1.17,55.88,0.0,60080.0
99,2006-01-05 08:45:00,-2.98,8.4,66.45,852.97,0.83,66.45,0.0,60120.0
100,2006-01-05 09:45:00,0.13,8.8,617.55,1020.51,1.03,72.3,1106.4,60130.0
101,2006-01-05 10:45:00,1.28,11.95,720.1,1146.94,1.52,79.3,1086.38,60130.0
102,2006-01-05 11:45:00,1.79,18.25,761.8,1204.34,1.66,85.4,1066.11,60070.0
103,2006-01-05 12:45:00,1.97,19.2,704.4,1134.68,1.72,77.4,1005.45,60020.0
104,2006-01-05 13:45:00,1.87,22.75,581.9,987.61,1.66,70.8,915.91,59970.0
105,2006-01-05 14:45:00,1.59,24.85,391.45,740.9300000000001,1.52,65.55,737.02,59970.0
106,2006-01-05 15:45:00,0.87,28.05,42.85,34.5,1.31,42.85,0.0,59970.0
107,2006-01-05 16:45:00,-0.2,30.25,6.8,0.0,1.03,6.8,0.0,59990.0
108,2006-01-05 17:45:00,-1.64,30.0,0.0,0.0,0.83,0.0,-0.0,60040.0
109,2006-01-05 18:45:00,-3.05,28.4,0.0,0.0,0.97,0.0,-0.0,60080.0
110,2006-01-05 19:45:00,-4.56,26.75,0.0,0.0,1.03,0.0,-0.0,60130.0
111,2006-01-05 20:45:00,-4.97,21.15,0.0,0.0,1.1,0.0,-0.0,60140.0
112,2006-01-05 21:45:00,-5.34,19.15,0.0,0.0,1.1,0.0,-0.0,60170.0
113,2006-01-05 22:45:00,-5.56,18.25,0.0,0.0,1.1,0.0,-0.0,60160.0
114,2006-01-05 23:45:00,-5.79,18.15,0.0,0.0,1.1,0.0,-0.0,60140.0
115,2006-01-06 00:45:00,-5.14,13.05,0.0,0.0,1.03,0.0,-0.0,60110.0
116,2006-01-06 01:45:00,-5.33,12.45,0.0,0.0,1.03,0.0,-0.0,60110.0
117,2006-01-06 02:45:00,-5.58,11.85,0.0,0.0,1.03,0.0,-0.0,60070.0
118,2006-01-06 03:45:00,-5.92,11.75,0.0,0.0,1.1,0.0,-0.0,60060.0
119,2006-01-06 04:45:00,-6.28,11.65,0.0,0.0,1.1,0.0,-0.0,60050.0
120,2006-01-06 05:45:00,-6.49,11.65,0.0,0.0,1.1,0.0,-0.0,60080.0
121,2006-01-06 06:45:00,-6.63,11.65,0.0,15.780000000000001,1.1,0.0,-0.0,60110.0
122,2006-01-06 07:45:00,-6.46,11.65,56.3,585.62,1.1,56.3,0.0,60150.0
123,2006-01-06 08:45:00,-3.36,10.6,73.85,835.1800000000001,0.76,73.85,0.0,60180.0
124,2006-01-06 09:45:00,-0.19,9.15,642.55,1060.73,1.17,76.55,1147.16,60180.0
125,2006-01-06 10:45:00,1.07,10.9,737.85,1172.48,1.59,87.8,1100.18,60170.0
126,2006-01-06 11:45:00,1.56,15.2,753.55,1186.1200000000001,1.66,96.65,1033.04,60110.0
127,2006-01-06 12:45:00,1.72,16.65,698.4,1120.54,1.72,83.45,983.25,60070.0
128,2006-01-06 13:45:00,1.65,19.05,580.7,981.62,1.66,73.0,906.34,60020.0
129,2006-01-06 14:45:00,1.26,20.7,398.2,750.62,1.59,66.55,746.01,59990.0
130,2006-01-06 15:45:00,0.53,22.5,44.4,35.739999999999995,1.38,44.4,0.0,59990.0
131,2006-01-06 16:45:00,-0.65,28.85,7.4,0.0,1.03,7.4,0.0,60000.0
132,2006-01-06 17:45:00,-2.11,28.55,0.0,0.0,0.83,0.0,-0.0,60050.0
133,2006-01-06 18:45:00,-3.35,27.05,0.0,0.0,0.9,0.0,-0.0,60100.0
134,2006-01-06 19:45:00,-4.93,26.6,0.0,0.0,1.03,0.0,-0.0,60140.0
135,2006-01-06 20:45:00,-5.39,21.0,0.0,0.0,1.03,0.0,-0.0,60170.0
136,2006-01-06 21:45:00,-5.73,18.15,0.0,0.0,1.1,0.0,-0.0,60190.0
137,2006-01-06 22:45:00,-5.83,17.3,0.0,0.0,1.03,0.0,-0.0,60180.0
138,2006-01-06 23:45:00,-6.09,15.75,0.0,0.0,1.1,0.0,-0.0,60160.0
139,2006-01-07 00:45:00,-5.35,11.85,0.0,0.0,0.97,0.0,-0.0,60120.0
140,2006-01-07 01:45:00,-5.56,11.85,0.0,0.0,0.97,0.0,-0.0,60100.0
141,2006-01-07 02:45:00,-6.01,11.75,0.0,0.0,1.1,0.0,-0.0,60100.0
142,2006-01-07 03:45:00,-6.44,12.25,0.0,0.0,1.1,0.0,-0.0,60080.0
143,2006-01-07 04:45:00,-6.79,12.15,0.0,0.0,1.1,0.0,-0.0,60080.0
144,2006-01-07 05:45:00,-6.99,12.15,0.0,0.0,1.1,0.0,-0.0,60090.0
145,2006-01-07 06:45:00,-7.08,12.15,0.0,20.53,1.1,0.0,-0.0,60120.0
146,2006-01-07 07:45:00,-6.74,12.15,67.05,532.59,1.1,67.05,0.0,60170.0
147,2006-01-07 08:45:00,-3.45,11.15,81.25,798.59,0.69,81.25,0.0,60190.0
148,2006-01-07 09:45:00,-0.36,9.15,614.8,1004.32,1.17,100.4,1041.16,60210.0
149,2006-01-07 10:45:00,0.74,11.85,735.2,1165.54,1.52,87.15,1094.74,60200.0
150,2006-01-07 11:45:00,1.28,16.55,756.1,1187.0100000000002,1.66,99.15,1030.63,60140.0
151,2006-01-07 12:45:00,1.3,18.1,696.1,1113.9900000000002,1.72,81.3,980.02,60080.0
152,2006-01-07 13:45:00,1.21,20.7,571.2,959.44,1.66,80.05,873.33,60040.0
153,2006-01-07 14:45:00,0.93,21.65,396.6,743.61,1.52,66.0,739.57,60010.0
154,2006-01-07 15:45:00,0.24,24.45,47.65,38.37,1.31,47.65,0.0,60010.0
155,2006-01-07 16:45:00,-0.91,28.85,8.1,0.0,1.03,8.1,0.0,60030.0
156,2006-01-07 17:45:00,-2.28,27.3,0.0,0.0,0.83,0.0,-0.0,60070.0
157,2006-01-07 18:45:00,-3.46,25.85,0.0,0.0,0.9,0.0,-0.0,60110.0
158,2006-01-07 19:45:00,-5.01,25.4,0.0,0.0,0.97,0.0,-0.0,60140.0
159,2006-01-07 20:45:00,-5.68,19.95,0.0,0.0,1.03,0.0,-0.0,60190.0
160,2006-01-07 21:45:00,-6.04,16.5,0.0,0.0,1.1,0.0,-0.0,60190.0
161,2006-01-07 22:45:00,-6.44,15.6,0.0,0.0,1.1,0.0,-0.0,60180.0
162,2006-01-07 23:45:00,-6.87,15.5,0.0,0.0,1.17,0.0,-0.0,60160.0
163,2006-01-08 00:45:00,-6.33,13.5,0.0,0.0,1.1,0.0,-0.0,60130.0
164,2006-01-08 01:45:00,-6.74,13.4,0.0,0.0,1.17,0.0,-0.0,60120.0
165,2006-01-08 02:45:00,-7.19,13.95,0.0,0.0,1.17,0.0,-0.0,60100.0
166,2006-01-08 03:45:00,-7.57,13.25,0.0,0.0,1.24,0.0,-0.0,60080.0
167,2006-01-08 04:45:00,-7.85,13.15,0.0,0.0,1.24,0.0,-0.0,60060.0
168,2006-01-08 05:45:00,-8.0,12.5,0.0,0.0,1.24,0.0,-0.0,60070.0
169,2006-01-08 06:45:00,-8.01,10.8,0.0,15.26,1.24,0.0,-0.0,60110.0
170,2006-01-08 07:45:00,-7.64,9.35,58.93,598.7500000000001,1.24,58.93,0.0,60140.0
171,2006-01-08 08:45:00,-4.04,7.05,64.5,876.6,0.83,64.5,0.0,60160.0
172,2006-01-08 09:45:00,-0.73,4.7,637.8,1048.48,1.17,71.85,1143.71,60160.0
173,2006-01-08 10:45:00,0.51,6.3,756.95,1200.2,1.45,76.7,1146.8,60130.0
174,2006-01-08 11:45:00,1.2,11.95,781.85,1229.81,1.66,75.0,1106.1,60070.0
175,2006-01-08 12:45:00,1.31,13.75,723.7,1158.3600000000001,1.66,71.1,1036.97,60030.0
176,2006-01-08 13:45:00,1.23,17.3,590.05,991.53,1.59,71.15,918.9,59990.0
177,2006-01-08 14:45:00,0.84,20.6,400.7,749.5999999999999,1.52,61.95,753.55,59960.0
178,2006-01-08 15:45:00,0.1,23.4,42.55,34.26,1.31,42.55,0.0,59950.0
179,2006-01-08 16:45:00,-1.05,26.4,7.5,0.0,1.03,7.5,0.0,59950.0
180,2006-01-08 17:45:00,-2.51,26.15,0.0,0.0,0.76,0.0,-0.0,59980.0
181,2006-01-08 18:45:00,-3.72,24.55,0.0,0.0,0.83,0.0,-0.0,60020.0
182,2006-01-08 19:45:00,-5.24,23.05,0.0,0.0,0.97,0.0,-0.0,60060.0
183,2006-01-08 20:45:00,-5.72,17.3,0.0,0.0,1.03,0.0,-0.0,60080.0
184,2006-01-08 21:45:00,-6.02,11.2,0.0,0.0,1.03,0.0,-0.0,60090.0
185,2006-01-08 22:45:00,-6.16,9.05,0.0,0.0,1.03,0.0,-0.0,60070.0
186,2006-01-08 23:45:00,-6.18,8.2,0.0,0.0,0.97,0.0,-0.0,60050.0
187,2006-01-09 00:45:00,-6.08,6.1,0.0,0.0,0.9,0.0,-0.0,60000.0
188,2006-01-09 01:45:00,-6.24,5.7,0.0,0.0,0.9,0.0,-0.0,59970.0
189,2006-01-09 02:45:00,-6.46,4.85,0.0,0.0,0.9,0.0,-0.0,59940.0
190,2006-01-09 03:45:00,-6.73,4.8,0.0,0.0,0.9,0.0,-0.0,59920.0
191,2006-01-09 04:45:00,-6.94,4.55,0.0,0.0,0.9,0.0,-0.0,59920.0
192,2006-01-09 05:45:00,-7.14,4.3,0.0,0.0,0.97,0.0,-0.0,59940.0
193,2006-01-09 06:45:00,-7.52,4.25,0.0,16.43,0.97,0.0,-0.0,59980.0
194,2006-01-09 07:45:00,-7.48,4.5,64.01,606.45,1.03,64.01,0.0,60020.0
195,2006-01-09 08:45:00,-4.63,5.05,70.5,882.52,0.76,70.5,0.0,60050.0
196,2006-01-09 09:45:00,-1.96,3.2,661.0,1085.4899999999998,0.97,71.85,1188.5,60060.0
197,2006-01-09 10:45:00,-0.63,5.25,756.85,1197.0600000000002,1.24,76.1,1145.12,60030.0
198,2006-01-09 11:45:00,0.03,10.7,780.15,1223.36,1.38,78.1,1095.64,59970.0
199,2006-01-09 12:45:00,0.27,14.85,726.8,1159.48,1.52,74.45,1033.15,59940.0
200,2006-01-09 13:45:00,0.31,19.55,600.65,1006.8000000000001,1.45,69.4,936.82,59860.0
201,2006-01-09 14:45:00,0.11,22.35,419.95,784.93,1.31,60.0,796.13,59860.0
202,2006-01-09 15:45:00,-0.33,24.3,43.0,34.62,1.1,43.0,0.0,59850.0
203,2006-01-09 16:45:00,-1.28,26.4,8.1,6.5200000000000005,0.76,8.1,0.0,59870.0
204,2006-01-09 17:45:00,-2.64,27.15,0.0,0.0,0.76,0.0,-0.0,59910.0
205,2006-01-09 18:45:00,-3.92,26.9,0.0,0.0,0.9,0.0,-0.0,59970.0
206,2006-01-09 19:45:00,-5.25,24.15,0.0,0.0,0.97,0.0,-0.0,60010.0
207,2006-01-09 20:45:00,-5.53,18.25,0.0,0.0,1.03,0.0,-0.0,60040.0
208,2006-01-09 21:45:00,-5.79,12.95,0.0,0.0,1.1,0.0,-0.0,60060.0
209,2006-01-09 22:45:00,-5.78,10.15,0.0,0.0,1.1,0.0,-0.0,60050.0
210,2006-01-09 23:45:00,-5.76,9.65,0.0,0.0,1.1,0.0,-0.0,60030.0
211,2006-01-10 00:45:00,-6.07,8.3,0.0,0.0,1.1,0.0,-0.0,60020.0
212,2006-01-10 01:45:00,-6.08,7.5,0.0,0.0,1.1,0.0,-0.0,59980.0
213,2006-01-10 02:45:00,-6.16,7.8,0.0,0.0,1.03,0.0,-0.0,59960.0
214,2006-01-10 03:45:00,-6.25,7.4,0.0,0.0,1.1,0.0,-0.0,59940.0
215,2006-01-10 04:45:00,-6.52,7.4,0.0,0.0,1.1,0.0,-0.0,59950.0
216,2006-01-10 05:45:00,-6.93,7.7,0.0,0.0,1.1,0.0,-0.0,59960.0
217,2006-01-10 06:45:00,-7.24,8.45,0.0,14.739999999999998,1.1,0.0,-0.0,60000.0
218,2006-01-10 07:45:00,-6.81,8.55,63.02,606.67,1.1,63.02,0.0,60050.0
219,2006-01-10 08:45:00,-4.15,9.45,60.55,871.92,0.76,60.55,0.0,60070.0
220,2006-01-10 09:45:00,-0.84,6.75,650.0,1064.1,1.1,69.65,1168.47,60070.0
221,2006-01-10 10:45:00,0.31,12.35,740.95,1167.84,1.45,76.25,1115.5,60030.0
222,2006-01-10 11:45:00,0.83,21.5,775.7,1213.0500000000002,1.59,75.75,1089.29,59970.0
223,2006-01-10 12:45:00,1.11,24.7,722.65,1149.25,1.59,72.65,1025.9,59940.0
224,2006-01-10 13:45:00,1.07,30.7,598.4,999.17,1.52,68.1,931.1,59870.0
225,2006-01-10 14:45:00,0.83,36.25,415.45,772.54,1.52,56.9,788.4,59830.0
226,2006-01-10 15:45:00,0.2,39.3,42.15,33.93,1.31,42.15,0.0,59820.0
227,2006-01-10 16:45:00,-0.83,44.3,8.25,6.640000000000001,1.03,8.25,0.0,59840.0
228,2006-01-10 17:45:00,-2.19,47.9,0.0,0.0,0.83,0.0,-0.0,59860.0
229,2006-01-10 18:45:00,-3.22,47.6,0.0,0.0,0.97,0.0,-0.0,59890.0
230,2006-01-10 19:45:00,-4.54,47.35,0.0,0.0,1.03,0.0,-0.0,59930.0
231,2006-01-10 20:45:00,-5.18,47.05,0.0,0.0,1.1,0.0,-0.0,59950.0
232,2006-01-10 21:45:00,-5.61,41.3,0.0,0.0,1.24,0.0,-0.0,59980.0
233,2006-01-10 22:45:00,-5.95,37.7,0.0,0.0,1.24,0.0,-0.0,59970.0
234,2006-01-10 23:45:00,-6.35,37.55,0.0,0.0,1.24,0.0,-0.0,59940.0
235,2006-01-11 00:45:00,-6.75,39.1,0.0,0.0,1.24,0.0,-0.0,59910.0
236,2006-01-11 01:45:00,-6.85,39.1,0.0,0.0,1.24,0.0,-0.0,59870.0
237,2006-01-11 02:45:00,-6.94,39.1,0.0,0.0,1.24,0.0,-0.0,59830.0
238,2006-01-11 03:45:00,-7.08,39.1,0.0,0.0,1.24,0.0,-0.0,59810.0
239,2006-01-11 04:45:00,-7.33,40.7,0.0,0.0,1.24,0.0,-0.0,59810.0
240,2006-01-11 05:45:00,-7.81,40.55,0.0,0.0,1.24,0.0,-0.0,59820.0
241,2006-01-11 06:45:00,-8.04,40.55,0.0,14.93,1.31,0.0,-0.0,59870.0
242,2006-01-11 07:45:00,-8.04,40.55,60.96,598.55,1.24,60.96,0.0,59920.0
243,2006-01-11 08:45:00,-4.15,30.6,62.2,873.87,0.9,62.2,0.0,59930.0
244,2006-01-11 09:45:00,-1.07,19.3,654.75,1068.5900000000001,1.17,72.3,1170.18,59940.0
245,2006-01-11 10:45:00,0.13,18.7,751.9,1182.6699999999998,1.52,74.35,1134.22,59920.0
246,2006-01-11 11:45:00,0.64,24.6,776.35,1210.69,1.66,74.8,1088.56,59880.0
247,2006-01-11 12:45:00,0.7,24.6,720.5,1142.28,1.72,70.5,1022.26,59850.0
248,2006-01-11 13:45:00,0.56,28.05,593.55,986.2399999999999,1.66,69.95,915.26,59800.0
249,2006-01-11 14:45:00,0.18,30.4,419.65,775.2199999999999,1.59,60.0,786.11,59770.0
250,2006-01-11 15:45:00,-0.57,33.0,43.1,34.699999999999996,1.45,43.1,0.0,59750.0
251,2006-01-11 16:45:00,-1.78,37.25,8.4,6.77,1.1,8.4,0.0,59760.0
252,2006-01-11 17:45:00,-3.2,41.9,0.0,0.0,0.9,0.0,-0.0,59790.0
253,2006-01-11 18:45:00,-4.39,41.6,0.0,0.0,0.97,0.0,-0.0,59840.0
254,2006-01-11 19:45:00,-5.72,41.15,0.0,0.0,1.03,0.0,-0.0,59860.0
255,2006-01-11 20:45:00,-6.54,31.4,0.0,0.0,1.03,0.0,-0.0,59900.0
256,2006-01-11 21:45:00,-7.03,23.75,0.0,0.0,1.1,0.0,-0.0,59910.0
257,2006-01-11 22:45:00,-7.53,16.95,0.0,0.0,1.1,0.0,-0.0,59910.0
258,2006-01-11 23:45:00,-7.95,11.9,0.0,0.0,1.17,0.0,-0.0,59880.0
259,2006-01-12 00:45:00,-7.76,9.25,0.0,0.0,1.1,0.0,-0.0,59850.0
260,2006-01-12 01:45:00,-7.84,7.55,0.0,0.0,1.1,0.0,-0.0,59830.0
261,2006-01-12 02:45:00,-7.99,5.8,0.0,0.0,1.1,0.0,-0.0,59790.0
262,2006-01-12 03:45:00,-8.08,4.65,0.0,0.0,1.1,0.0,-0.0,59780.0
263,2006-01-12 04:45:00,-7.96,3.75,0.0,0.0,1.03,0.0,-0.0,59760.0
264,2006-01-12 05:45:00,-7.87,3.15,0.0,0.0,1.03,0.0,-0.0,59780.0
265,2006-01-12 06:45:00,-7.58,3.05,0.0,14.89,0.97,0.0,-0.0,59810.0
266,2006-01-12 07:45:00,-7.16,3.05,68.14,615.65,0.9,68.14,0.0,59860.0
267,2006-01-12 08:45:00,-4.84,3.3,56.15,889.2799999999999,0.69,56.15,0.0,59880.0
268,2006-01-12 09:45:00,-2.4,3.0,651.25,1059.33,1.45,72.4,1160.25,59880.0
269,2006-01-12 10:45:00,-1.51,8.25,752.9,1180.47,1.79,76.65,1129.04,59830.0
270,2006-01-12 11:45:00,-1.26,17.6,780.9,1214.59,1.93,72.7,1095.49,59770.0
271,2006-01-12 12:45:00,-1.36,18.45,722.1,1140.3300000000002,1.93,75.0,1013.97,59720.0
272,2006-01-12 13:45:00,-1.58,24.15,604.45,1001.22,1.93,69.1,931.55,59650.0
273,2006-01-12 14:45:00,-2.13,29.85,409.2,747.87,1.86,65.25,747.25,59600.0
274,2006-01-12 15:45:00,-3.08,33.9,48.1,38.72,1.72,48.1,0.0,59590.0
275,2006-01-12 16:45:00,-4.35,41.6,8.8,7.09,1.45,8.8,0.0,59560.0
276,2006-01-12 17:45:00,-5.93,49.0,0.0,0.0,0.9,0.0,-0.0,59580.0
