time_index,datetime,T_amb_C,RH_amb_pct,GHI_Wm2,POA_Wm2,wind_speed_ms,DIF_Wm2,DNI_Wm2,pressure_Pa
0,2011-01-01 05:45:00,8.78,91.84,0.0,0.0,0.48,0.0,-0.0,86464.0
1,2011-01-01 06:45:00,8.93,90.83,0.0,29.98,0.56,0.0,-0.0,86507.0
2,2011-01-01 07:45:00,9.09,89.83,156.95,232.54,0.64,87.6,444.7,86550.0
3,2011-01-01 08:45:00,9.25,88.82,312.5,463.64000000000004,0.72,149.0,485.99,86644.0
4,2011-01-01 09:45:00,9.4,87.82,423.4,586.9399999999999,0.8,157.75,551.6,86686.0
5,2011-01-01 10:45:00,9.56,86.81,540.8,796.5799999999999,0.88,113.3,735.08,86644.0
6,2011-01-01 11:45:00,9.72,85.81,523.9,747.42,0.96,184.95,538.42,86541.0
7,2011-01-01 12:45:00,9.87,84.8,333.75,256.38,1.04,198.0,218.18,86438.0
8,2011-01-01 13:45:00,11.55,77.3,323.25,350.14,1.52,160.55,290.49,86396.0
9,2011-01-01 14:45:00,11.22,77.6,200.4,267.14,1.52,122.4,174.33,86319.0
10,2011-01-01 15:45:00,11.02,76.65,107.95,182.31,1.52,59.55,165.81,86267.0
11,2011-01-01 16:45:00,10.45,76.1,7.4,5.76,1.38,7.4,0.0,86225.0
12,2011-01-01 17:45:00,9.66,77.4,0.0,0.0,1.1,0.0,-0.0,86250.0
13,2011-01-01 18:45:00,8.92,81.5,0.0,0.0,0.83,0.0,-0.0,86319.0
14,2011-01-01 19:45:00,7.7,90.6,0.0,0.0,0.83,0.0,-0.0,86327.0
15,2011-01-01 20:45:00,6.73,92.65,0.0,0.0,0.9,0.0,-0.0,86404.0
16,2011-01-01 21:45:00,6.79,92.55,0.0,0.0,0.83,0.0,-0.0,86404.0
17,2011-01-01 22:45:00,6.48,92.75,0.0,0.0,0.83,0.0,-0.0,86438.0
18,2011-01-01 23:45:00,6.47,91.35,0.0,0.0,0.76,0.0,-0.0,86421.0
19,2011-01-02 00:45:00,5.6,93.4,0.0,0.0,0.69,0.0,-0.0,86430.0
20,2011-01-02 01:45:00,5.19,91.95,0.0,0.0,0.76,0.0,-0.0,86413.0
21,2011-01-02 02:45:00,4.9,90.15,0.0,0.0,0.83,0.0,-0.0,86379.0
22,2011-01-02 03:45:00,4.47,87.65,0.0,0.0,0.83,0.0,-0.0,86387.0
23,2011-01-02 04:45:00,4.09,85.5,0.0,0.0,0.9,0.0,-0.0,86404.0
24,2011-01-02 05:45:00,3.94,82.9,0.0,0.0,0.9,0.0,-0.0,86421.0
25,2011-01-02 06:45:00,4.57,79.05,0.0,196.48999999999998,0.9,0.0,-0.0,86515.0
26,2011-01-02 07:45:00,5.22,75.85,206.85,454.17,0.76,55.8,972.29,86601.0
27,2011-01-02 08:45:00,8.57,64.6,398.2,719.5400000000001,0.48,72.4,969.16,86729.0
28,2011-01-02 09:45:00,10.4,62.8,511.6,822.59,0.55,105.0,844.03,86763.0
29,2011-01-02 10:45:00,11.69,61.25,620.0,970.87,0.9,111.0,874.37,86789.0
30,2011-01-02 11:45:00,12.77,59.5,552.25,828.98,1.17,165.85,612.82,86729.0
31,2011-01-02 12:45:00,13.03,59.3,522.5,829.13,1.38,136.1,619.62,86626.0
32,2011-01-02 13:45:00,13.4,58.95,469.05,774.5300000000001,1.45,124.8,612.69,86541.0
33,2011-01-02 14:45:00,13.5,59.25,326.6,603.15,1.45,104.6,493.9,86498.0
34,2011-01-02 15:45:00,13.01,61.2,148.05,321.09000000000003,1.45,60.45,297.82,86515.0
35,2011-01-02 16:45:00,11.96,65.25,9.25,7.13,1.24,9.25,0.0,86567.0
36,2011-01-02 17:45:00,10.62,72.1,0.0,0.0,0.83,0.0,-0.0,86635.0
37,2011-01-02 18:45:00,9.29,85.2,0.0,0.0,0.69,0.0,-0.0,86712.0
38,2011-01-02 19:45:00,8.62,83.3,0.0,0.0,0.55,0.0,-0.0,86738.0
39,2011-01-02 20:45:00,8.02,86.75,0.0,0.0,0.48,0.0,-0.0,86815.0
40,2011-01-02 21:45:00,7.28,91.0,0.0,0.0,0.48,0.0,-0.0,86823.0
41,2011-01-02 22:45:00,6.61,94.85,0.0,0.0,0.48,0.0,-0.0,86866.0
42,2011-01-02 23:45:00,6.1,97.45,0.0,0.0,0.55,0.0,-0.0,86849.0
43,2011-01-03 00:45:00,6.15,97.6,0.0,0.0,0.48,0.0,-0.0,86832.0
44,2011-01-03 01:45:00,5.84,98.55,0.0,0.0,0.48,0.0,-0.0,86789.0
45,2011-01-03 02:45:00,5.62,99.1,0.0,0.0,0.48,0.0,-0.0,86763.0
46,2011-01-03 03:45:00,5.44,99.3,0.0,0.0,0.41,0.0,-0.0,86789.0
47,2011-01-03 04:45:00,4.88,99.4,0.0,0.0,0.41,0.0,-0.0,86797.0
48,2011-01-03 05:45:00,4.34,99.15,0.0,0.0,0.48,0.0,-0.0,86823.0
49,2011-01-03 06:45:00,4.16,98.6,0.0,62.89,0.48,0.0,-0.0,86866.0
50,2011-01-03 07:45:00,4.41,96.85,145.6,233.26999999999998,0.48,91.65,348.4,86960.0
51,2011-01-03 08:45:00,5.95,92.85,323.3,488.1,0.41,119.0,608.03,87020.0
52,2011-01-03 09:45:00,8.88,77.4,524.25,879.7700000000001,0.07,89.5,902.03,87097.0
53,2011-01-03 10:45:00,11.25,63.95,597.95,933.5600000000001,0.76,96.45,860.5,87054.0
54,2011-01-03 11:45:00,12.47,58.1,497.45,726.9300000000001,1.03,147.1,554.68,86968.0
55,2011-01-03 12:45:00,12.5,57.5,554.15,798.5799999999999,1.1,138.65,664.67,86866.0
56,2011-01-03 13:45:00,12.98,55.6,494.3,799.1400000000001,1.31,80.45,734.14,86763.0
57,2011-01-03 14:45:00,13.07,54.65,314.6,559.98,1.31,71.6,538.07,86738.0
58,2011-01-03 15:45:00,12.47,55.65,128.4,256.02,1.24,41.55,292.97,86721.0
59,2011-01-03 16:45:00,11.51,59.2,7.85,6.28,0.9,7.85,0.0,86746.0
60,2011-01-03 17:45:00,10.46,65.05,0.0,0.0,0.69,0.0,-0.0,86755.0
61,2011-01-03 18:45:00,9.37,78.25,0.0,0.0,0.55,0.0,-0.0,86815.0
62,2011-01-03 19:45:00,8.68,78.25,0.0,0.0,0.55,0.0,-0.0,86866.0
63,2011-01-03 20:45:00,8.41,75.3,0.0,0.0,0.55,0.0,-0.0,86909.0
64,2011-01-03 21:45:00,7.79,78.65,0.0,0.0,0.55,0.0,-0.0,86909.0
65,2011-01-03 22:45:00,7.24,81.0,0.0,0.0,0.48,0.0,-0.0,86874.0
66,2011-01-03 23:45:00,6.87,83.1,0.0,0.0,0.48,0.0,-0.0,86857.0
67,2011-01-04 00:45:00,6.66,85.8,0.0,0.0,0.41,0.0,-0.0,86832.0
68,2011-01-04 01:45:00,6.35,86.8,0.0,0.0,0.48,0.0,-0.0,86815.0
69,2011-01-04 02:45:00,6.05,87.3,0.0,0.0,0.48,0.0,-0.0,86815.0
70,2011-01-04 03:45:00,5.66,88.15,0.0,0.0,0.55,0.0,-0.0,86832.0
71,2011-01-04 04:45:00,5.26,88.7,0.0,0.0,0.62,0.0,-0.0,86806.0
72,2011-01-04 05:45:00,4.91,88.85,0.0,0.0,0.62,0.0,-0.0,86780.0
73,2011-01-04 06:45:00,5.01,87.95,0.0,171.29,0.55,0.0,-0.0,86815.0
74,2011-01-04 07:45:00,5.25,85.9,203.2,452.59,0.41,57.65,942.47,86857.0
75,2011-01-04 08:45:00,8.9,65.55,375.75,663.33,0.07,74.9,895.56,86892.0
76,2011-01-04 09:45:00,11.39,50.3,542.6,919.03,0.55,87.85,942.87,86960.0
77,2011-01-04 10:45:00,13.07,46.1,635.65,1030.8600000000001,1.03,101.05,916.09,86943.0
78,2011-01-04 11:45:00,14.07,45.85,647.3,1051.53,1.31,96.1,871.01,86857.0
79,2011-01-04 12:45:00,14.62,47.2,585.0,911.8500000000001,1.45,98.0,777.06,86797.0
80,2011-01-04 13:45:00,14.62,48.7,510.2,857.9300000000001,1.52,88.75,745.05,86712.0
81,2011-01-04 14:45:00,14.47,50.55,336.65,656.8700000000001,1.52,70.3,586.91,86678.0
82,2011-01-04 15:45:00,13.79,53.35,157.7,354.65000000000003,1.45,47.85,367.62,86626.0
83,2011-01-04 16:45:00,12.57,58.6,9.3,6.96,1.17,9.3,0.0,86592.0
84,2011-01-04 17:45:00,11.11,65.95,0.0,0.0,0.9,0.0,-0.0,86618.0
85,2011-01-04 18:45:00,9.38,81.95,0.0,0.0,0.83,0.0,-0.0,86669.0
86,2011-01-04 19:45:00,8.86,78.25,0.0,0.0,0.62,0.0,-0.0,86721.0
87,2011-01-04 20:45:00,8.03,82.75,0.0,0.0,0.48,0.0,-0.0,86755.0
88,2011-01-04 21:45:00,7.23,87.25,0.0,0.0,0.41,0.0,-0.0,86789.0
89,2011-01-04 22:45:00,6.61,90.6,0.0,0.0,0.48,0.0,-0.0,86772.0
90,2011-01-04 23:45:00,6.17,92.65,0.0,0.0,0.41,0.0,-0.0,86780.0
91,2011-01-05 00:45:00,6.31,92.7,0.0,0.0,0.41,0.0,-0.0,86746.0
92,2011-01-05 01:45:00,5.95,94.25,0.0,0.0,0.48,0.0,-0.0,86721.0
93,2011-01-05 02:45:00,5.66,95.2,0.0,0.0,0.48,0.0,-0.0,86652.0
94,2011-01-05 03:45:00,5.42,95.6,0.0,0.0,0.55,0.0,-0.0,86618.0
95,2011-01-05 04:45:00,5.3,95.2,0.0,0.0,0.55,0.0,-0.0,86584.0
96,2011-01-05 05:45:00,5.28,94.3,0.0,0.0,0.48,0.0,-0.0,86558.0
97,2011-01-05 06:45:00,5.14,93.05,0.0,197.55,0.41,0.0,-0.0,86584.0
98,2011-01-05 07:45:00,5.51,91.0,213.6,478.58,0.34,56.15,1021.68,86644.0
99,2011-01-05 08:45:00,9.5,75.5,403.3,736.3799999999999,0.34,74.2,979.57,86678.0
100,2011-01-05 09:45:00,12.39,54.6,552.35,922.8,0.97,84.2,969.78,86746.0
101,2011-01-05 10:45:00,13.76,50.0,634.1,1033.65,1.31,97.45,918.23,86721.0
102,2011-01-05 11:45:00,14.68,47.6,657.3,1033.73,1.52,90.6,893.68,86661.0
103,2011-01-05 12:45:00,14.97,48.15,624.8,1014.03,1.59,91.4,848.81,86601.0
104,2011-01-05 13:45:00,15.08,48.95,525.95,880.79,1.66,82.5,781.14,86524.0
105,2011-01-05 14:45:00,14.82,50.9,359.1,662.34,1.59,71.4,630.78,86507.0
106,2011-01-05 15:45:00,14.07,54.05,173.4,394.17,1.52,51.3,405.31,86455.0
107,2011-01-05 16:45:00,12.83,59.55,20.0,7.61,1.24,9.9,88.84,86473.0
108,2011-01-05 17:45:00,11.25,67.1,0.0,0.0,0.97,0.0,-0.0,86550.0
109,2011-01-05 18:45:00,9.63,82.3,0.0,0.0,0.69,0.0,-0.0,86661.0
110,2011-01-05 19:45:00,9.25,77.3,0.0,0.0,0.41,0.0,-0.0,86712.0
111,2011-01-05 20:45:00,8.59,80.9,0.0,0.0,0.28,0.0,-0.0,86806.0
112,2011-01-05 21:45:00,7.86,84.9,0.0,0.0,0.28,0.0,-0.0,86832.0
113,2011-01-05 22:45:00,7.25,88.2,0.0,0.0,0.28,0.0,-0.0,86883.0
114,2011-01-05 23:45:00,6.73,90.85,0.0,0.0,0.28,0.0,-0.0,86857.0
115,2011-01-06 00:45:00,6.34,93.25,0.0,0.0,0.34,0.0,-0.0,86849.0
116,2011-01-06 01:45:00,5.97,94.85,0.0,0.0,0.34,0.0,-0.0,86815.0
117,2011-01-06 02:45:00,5.69,95.65,0.0,0.0,0.48,0.0,-0.0,86738.0
118,2011-01-06 03:45:00,5.44,96.0,0.0,0.0,0.55,0.0,-0.0,86686.0
119,2011-01-06 04:45:00,5.26,95.35,0.0,0.0,0.69,0.0,-0.0,86703.0
120,2011-01-06 05:45:00,5.15,93.65,0.0,0.0,0.69,0.0,-0.0,86703.0
121,2011-01-06 06:45:00,5.04,91.45,0.0,194.42,0.69,0.0,-0.0,86738.0
122,2011-01-06 07:45:00,5.62,88.35,197.25,411.28,0.48,59.9,892.63,86815.0
123,2011-01-06 08:45:00,8.93,81.5,407.4,746.1100000000001,0.07,73.95,992.16,86917.0
124,2011-01-06 09:45:00,12.55,56.6,560.8,934.26,0.76,85.7,983.09,86968.0
125,2011-01-06 10:45:00,13.97,52.5,652.45,1044.84,1.1,89.45,961.73,86960.0
126,2011-01-06 11:45:00,14.91,51.1,670.95,1070.69,1.38,91.8,911.31,86874.0
127,2011-01-06 12:45:00,15.18,50.35,610.25,997.02,1.45,106.05,800.07,86797.0
128,2011-01-06 13:45:00,15.27,51.0,520.15,880.93,1.45,79.75,772.89,86686.0
129,2011-01-06 14:45:00,15.06,52.5,357.1,652.39,1.52,73.1,619.46,86661.0
130,2011-01-06 15:45:00,14.28,55.65,169.2,384.59,1.52,51.55,387.32,86601.0
131,2011-01-06 16:45:00,13.04,61.05,20.05,7.69,1.24,10.0,86.48,86661.0
132,2011-01-06 17:45:00,11.51,68.15,0.0,0.0,0.9,0.0,-0.0,86763.0
133,2011-01-06 18:45:00,10.07,80.7,0.0,0.0,0.55,0.0,-0.0,86815.0
134,2011-01-06 19:45:00,9.59,77.7,0.0,0.0,0.14,0.0,-0.0,86857.0
135,2011-01-06 20:45:00,8.8,81.95,0.0,0.0,0.07,0.0,-0.0,86866.0
136,2011-01-06 21:45:00,8.11,85.7,0.0,0.0,0.14,0.0,-0.0,86823.0
137,2011-01-06 22:45:00,7.49,89.1,0.0,0.0,0.28,0.0,-0.0,86832.0
138,2011-01-06 23:45:00,6.92,92.15,0.0,0.0,0.41,0.0,-0.0,86806.0
139,2011-01-07 00:45:00,6.5,92.8,0.0,0.0,0.48,0.0,-0.0,86780.0
140,2011-01-07 01:45:00,5.96,95.25,0.0,0.0,0.41,0.0,-0.0,86780.0
141,2011-01-07 02:45:00,5.93,95.45,0.0,0.0,0.34,0.0,-0.0,86755.0
142,2011-01-07 03:45:00,5.98,95.25,0.0,0.0,0.21,0.0,-0.0,86789.0
143,2011-01-07 04:45:00,5.95,95.15,0.0,0.0,0.21,0.0,-0.0,86806.0
144,2011-01-07 05:45:00,5.72,95.9,0.0,0.0,0.28,0.0,-0.0,86823.0
145,2011-01-07 06:45:00,5.32,96.6,0.0,198.12,0.34,0.0,-0.0,86857.0
146,2011-01-07 07:45:00,5.36,96.4,215.75,479.83,0.28,56.1,1038.56,86951.0
147,2011-01-07 08:45:00,8.91,81.75,402.6,741.5,0.21,75.25,973.38,87003.0
148,2011-01-07 09:45:00,11.93,57.45,555.75,935.4100000000001,0.69,88.25,966.1,87088.0
149,2011-01-07 10:45:00,13.63,49.65,653.65,1043.6299999999999,1.03,88.4,963.82,87054.0
150,2011-01-07 11:45:00,14.84,46.45,678.5,1067.97,1.17,92.15,920.48,86968.0
151,2011-01-07 12:45:00,15.33,46.65,642.6,1025.28,1.17,84.0,883.76,86866.0
152,2011-01-07 13:45:00,15.79,46.1,519.7,859.32,1.24,82.0,765.2,86763.0
153,2011-01-07 14:45:00,15.7,47.1,379.45,697.0299999999999,1.31,69.05,673.47,86686.0
154,2011-01-07 15:45:00,15.3,48.7,178.8,399.96,1.24,48.9,424.07,86644.0
155,2011-01-07 16:45:00,14.09,54.45,22.1,8.09,1.03,10.4,98.48,86609.0
156,2011-01-07 17:45:00,12.39,62.8,0.0,0.0,0.9,0.0,-0.0,86652.0
157,2011-01-07 18:45:00,10.79,72.8,0.0,0.0,0.69,0.0,-0.0,86661.0
158,2011-01-07 19:45:00,10.32,71.25,0.0,0.0,0.55,0.0,-0.0,86678.0
159,2011-01-07 20:45:00,9.48,75.6,0.0,0.0,0.48,0.0,-0.0,86712.0
160,2011-01-07 21:45:00,8.59,80.25,0.0,0.0,0.48,0.0,-0.0,86721.0
161,2011-01-07 22:45:00,7.75,84.85,0.0,0.0,0.48,0.0,-0.0,86738.0
162,2011-01-07 23:45:00,7.11,88.65,0.0,0.0,0.41,0.0,-0.0,86712.0
163,2011-01-08 00:45:00,6.43,93.25,0.0,0.0,0.34,0.0,-0.0,86721.0
164,2011-01-08 01:45:00,6.23,94.75,0.0,0.0,0.34,0.0,-0.0,86686.0
165,2011-01-08 02:45:00,6.11,95.85,0.0,0.0,0.28,0.0,-0.0,86669.0
166,2011-01-08 03:45:00,5.96,97.2,0.0,0.0,0.21,0.0,-0.0,86618.0
167,2011-01-08 04:45:00,5.88,97.65,0.0,0.0,0.14,0.0,-0.0,86661.0
168,2011-01-08 05:45:00,5.77,97.8,0.0,0.0,0.21,0.0,-0.0,86644.0
169,2011-01-08 06:45:00,5.27,97.8,0.0,193.32,0.28,0.0,-0.0,86712.0
170,2011-01-08 07:45:00,5.51,96.8,210.65,471.16,0.28,57.6,996.0,86772.0
171,2011-01-08 08:45:00,8.93,84.15,400.2,728.46,0.07,76.15,962.67,86840.0
172,2011-01-08 09:45:00,12.01,62.2,556.55,917.6300000000001,0.69,82.2,978.78,86900.0
173,2011-01-08 10:45:00,13.65,54.25,650.75,1031.32,1.03,88.45,956.89,86874.0
174,2011-01-08 11:45:00,14.63,51.75,676.65,1058.91,1.31,89.65,919.21,86763.0
175,2011-01-08 12:45:00,15.55,51.75,635.65,1006.41,1.24,90.5,859.81,86644.0
176,2011-01-08 13:45:00,15.61,51.1,485.55,736.24,1.38,119.35,637.67,86567.0
177,2011-01-08 14:45:00,15.17,52.9,374.3,678.8399999999999,1.31,71.85,652.68,86498.0
178,2011-01-08 15:45:00,14.8,54.6,178.85,401.95000000000005,1.31,51.65,411.73,86498.0
179,2011-01-08 16:45:00,13.64,60.25,22.75,8.42,1.17,10.9,97.58,86464.0
180,2011-01-08 17:45:00,12.06,67.75,0.0,0.0,1.03,0.0,-0.0,86541.0
181,2011-01-08 18:45:00,10.36,78.4,0.0,0.0,0.9,0.0,-0.0,86584.0
182,2011-01-08 19:45:00,9.05,85.8,0.0,0.0,0.62,0.0,-0.0,86652.0
183,2011-01-08 20:45:00,8.53,86.5,0.0,0.0,0.21,0.0,-0.0,86652.0
184,2011-01-08 21:45:00,7.8,90.7,0.0,0.0,0.21,0.0,-0.0,86669.0
185,2011-01-08 22:45:00,7.21,94.2,0.0,0.0,0.21,0.0,-0.0,86661.0
186,2011-01-08 23:45:00,6.77,96.8,0.0,0.0,0.14,0.0,-0.0,86618.0
187,2011-01-09 00:45:00,6.64,97.1,0.0,0.0,0.21,0.0,-0.0,86618.0
188,2011-01-09 01:45:00,6.28,98.5,0.0,0.0,0.14,0.0,-0.0,86575.0
189,2011-01-09 02:45:00,6.08,98.8,0.0,0.0,0.07,0.0,-0.0,86532.0
190,2011-01-09 03:45:00,5.04,99.35,0.0,0.0,0.21,0.0,-0.0,86532.0
191,2011-01-09 04:45:00,4.44,99.3,0.0,0.0,0.34,0.0,-0.0,86532.0
192,2011-01-09 05:45:00,4.64,98.0,0.0,0.0,0.41,0.0,-0.0,86532.0
193,2011-01-09 06:45:00,4.62,97.35,0.0,69.69000000000001,0.48,0.0,-0.0,86601.0
194,2011-01-09 07:45:00,4.94,96.6,134.3,174.48,0.48,83.05,333.45,86712.0
195,2011-01-09 08:45:00,6.28,92.9,278.35,371.75,0.69,134.4,427.12,86797.0
196,2011-01-09 09:45:00,8.23,90.35,353.85,427.97,0.48,118.45,484.9,86883.0
197,2011-01-09 10:45:00,9.43,86.2,518.2,733.79,0.69,158.4,610.98,86840.0
198,2011-01-09 11:45:00,10.95,77.4,639.9,974.72,0.76,91.05,857.22,86712.0
199,2011-01-09 12:45:00,13.11,67.75,621.85,951.61,1.17,108.95,806.33,86609.0
200,2011-01-09 13:45:00,13.13,66.5,433.8,591.4,1.24,149.1,493.72,86558.0
201,2011-01-09 14:45:00,12.27,68.65,296.3,393.28000000000003,1.24,116.45,385.97,86507.0
202,2011-01-09 15:45:00,11.93,69.35,145.35,284.28000000000003,1.1,63.1,263.94,86481.0
203,2011-01-09 16:45:00,11.44,69.75,20.15,8.33,1.1,11.35,70.9,86481.0
204,2011-01-09 17:45:00,10.34,73.95,0.0,0.0,0.9,0.0,-0.0,86541.0
205,2011-01-09 18:45:00,9.03,83.5,0.0,0.0,0.69,0.0,-0.0,86550.0
206,2011-01-09 19:45:00,8.27,84.65,0.0,0.0,0.55,0.0,-0.0,86609.0
207,2011-01-09 20:45:00,7.64,87.45,0.0,0.0,0.62,0.0,-0.0,86618.0
208,2011-01-09 21:45:00,6.81,91.5,0.0,0.0,0.69,0.0,-0.0,86592.0
209,2011-01-09 22:45:00,6.11,93.0,0.0,0.0,0.83,0.0,-0.0,86575.0
210,2011-01-09 23:45:00,5.49,94.4,0.0,0.0,0.83,0.0,-0.0,86541.0
211,2011-01-10 00:45:00,4.35,92.65,0.0,0.0,0.97,0.0,-0.0,86507.0
212,2011-01-10 01:45:00,3.76,91.3,0.0,0.0,0.97,0.0,-0.0,86481.0
213,2011-01-10 02:45:00,3.29,91.1,0.0,0.0,1.1,0.0,-0.0,86438.0
214,2011-01-10 03:45:00,2.84,90.15,0.0,0.0,1.17,0.0,-0.0,86438.0
215,2011-01-10 04:45:00,2.5,89.15,0.0,0.0,1.17,0.0,-0.0,86344.0
216,2011-01-10 05:45:00,2.37,87.75,0.0,0.0,1.17,0.0,-0.0,86421.0
217,2011-01-10 06:45:00,2.5,85.75,0.0,193.2,1.17,0.0,-0.0,86430.0
218,2011-01-10 07:45:00,3.3,84.8,214.9,470.93000000000006,0.97,58.1,1019.38,86532.0
219,2011-01-10 08:45:00,7.78,76.65,398.65,735.62,0.34,77.0,952.96,86592.0
220,2011-01-10 09:45:00,9.9,62.25,518.95,884.41,0.69,125.95,808.0,86669.0
221,2011-01-10 10:45:00,10.94,56.3,580.1,978.8,1.1,110.45,795.68,86644.0
222,2011-01-10 11:45:00,11.55,54.4,628.85,1005.2299999999999,1.45,125.2,784.45,86541.0
223,2011-01-10 12:45:00,12.15,51.05,574.6,884.36,1.59,109.1,729.36,86464.0
224,2011-01-10 13:45:00,12.1,51.3,505.75,869.15,1.66,90.4,717.26,86379.0
225,2011-01-10 14:45:00,11.85,53.05,332.45,618.85,1.66,86.7,524.42,86336.0
226,2011-01-10 15:45:00,11.13,55.9,150.85,341.66999999999996,1.52,57.05,298.38,86396.0
227,2011-01-10 16:45:00,10.19,59.65,22.95,9.22,1.31,11.25,92.24,86336.0
228,2011-01-10 17:45:00,8.96,66.4,0.0,0.0,0.9,0.0,-0.0,86404.0
229,2011-01-10 18:45:00,7.73,78.0,0.0,0.0,0.76,0.0,-0.0,86464.0
230,2011-01-10 19:45:00,6.58,84.8,0.0,0.0,0.76,0.0,-0.0,86532.0
231,2011-01-10 20:45:00,5.78,88.25,0.0,0.0,0.83,0.0,-0.0,86550.0
232,2011-01-10 21:45:00,5.39,91.2,0.0,0.0,0.83,0.0,-0.0,86584.0
233,2011-01-10 22:45:00,5.23,92.2,0.0,0.0,0.83,0.0,-0.0,86541.0
234,2011-01-10 23:45:00,4.73,92.8,0.0,0.0,0.83,0.0,-0.0,86524.0
235,2011-01-11 00:45:00,3.57,91.7,0.0,0.0,0.83,0.0,-0.0,86481.0
236,2011-01-11 01:45:00,3.32,89.65,0.0,0.0,0.83,0.0,-0.0,86447.0
237,2011-01-11 02:45:00,3.38,86.3,0.0,0.0,0.76,0.0,-0.0,86404.0
238,2011-01-11 03:45:00,3.51,83.0,0.0,0.0,0.76,0.0,-0.0,86473.0
239,2011-01-11 04:45:00,3.77,79.15,0.0,0.0,0.69,0.0,-0.0,86438.0
240,2011-01-11 05:45:00,3.81,76.6,0.0,0.0,0.55,0.0,-0.0,86532.0
241,2011-01-11 06:45:00,4.68,74.0,0.0,187.71,0.41,0.0,-0.0,86550.0
242,2011-01-11 07:45:00,5.07,71.7,210.5,471.12,0.14,55.3,1007.57,86584.0
243,2011-01-11 08:45:00,7.91,67.35,408.85,731.29,0.41,73.75,991.05,86626.0
244,2011-01-11 09:45:00,10.08,60.8,541.25,883.1,1.17,84.4,937.31,86686.0
245,2011-01-11 10:45:00,11.22,59.45,648.2,1004.3399999999999,1.45,90.4,942.71,86661.0
246,2011-01-11 11:45:00,12.08,58.7,677.35,1044.73,1.52,97.3,900.84,86592.0
247,2011-01-11 12:45:00,12.57,56.2,617.35,922.8499999999999,1.66,107.0,796.86,86515.0
248,2011-01-11 13:45:00,12.67,57.55,533.3,851.9000000000001,1.66,102.3,741.08,86447.0
249,2011-01-11 14:45:00,12.5,58.25,360.2,621.4,1.59,84.85,584.22,86404.0
250,2011-01-11 15:45:00,11.98,59.3,170.45,369.42999999999995,1.38,60.1,347.93,86455.0
251,2011-01-11 16:45:00,10.9,62.2,26.75,9.459999999999999,1.24,12.25,111.87,86413.0
252,2011-01-11 17:45:00,9.44,68.9,0.0,0.0,0.9,0.0,-0.0,86455.0
253,2011-01-11 18:45:00,8.15,80.6,0.0,0.0,0.62,0.0,-0.0,86550.0
254,2011-01-11 19:45:00,7.43,80.25,0.0,0.0,0.48,0.0,-0.0,86558.0
255,2011-01-11 20:45:00,6.88,82.5,0.0,0.0,0.48,0.0,-0.0,86584.0
256,2011-01-11 21:45:00,6.26,85.8,0.0,0.0,0.55,0.0,-0.0,86592.0
257,2011-01-11 22:45:00,5.73,88.55,0.0,0.0,0.55,0.0,-0.0,86592.0
258,2011-01-11 23:45:00,5.17,91.2,0.0,0.0,0.69,0.0,-0.0,86532.0
259,2011-01-12 00:45:00,4.98,92.75,0.0,0.0,0.62,0.0,-0.0,86515.0
260,2011-01-12 01:45:00,4.5,94.25,0.0,0.0,0.69,0.0,-0.0,86464.0
261,2011-01-12 02:45:00,4.38,93.95,0.0,0.0,0.62,0.0,-0.0,86413.0
262,2011-01-12 03:45:00,4.3,93.05,0.0,0.0,0.55,0.0,-0.0,86353.0
263,2011-01-12 04:45:00,4.33,91.7,0.0,0.0,0.55,0.0,-0.0,86430.0
264,2011-01-12 05:45:00,4.26,90.95,0.0,0.0,0.55,0.0,-0.0,86421.0
265,2011-01-12 06:45:00,4.12,89.9,0.0,178.19,0.55,0.0,-0.0,86515.0
266,2011-01-12 07:45:00,4.46,88.1,183.5,368.85999999999996,0.41,56.5,822.86,86567.0
267,2011-01-12 08:45:00,7.19,79.05,372.05,639.48,0.07,80.0,861.96,86644.0
268,2011-01-12 09:45:00,9.69,61.85,529.45,830.0600000000001,0.69,85.3,909.17,86678.0
269,2011-01-12 10:45:00,11.18,55.8,617.6,928.64,1.17,92.7,884.79,86678.0
270,2011-01-12 11:45:00,11.98,53.45,667.95,1044.61,1.24,84.65,903.15,86601.0
271,2011-01-12 12:45:00,12.57,52.2,586.85,871.78,1.31,85.85,779.45,86464.0
272,2011-01-12 13:45:00,12.65,52.55,525.8,842.35,1.38,79.9,763.3,86370.0
273,2011-01-12 14:45:00,12.64,53.35,342.75,560.5999999999999,1.52,99.7,512.67,86336.0
274,2011-01-12 15:45:00,12.02,56.35,167.95,339.19000000000005,1.38,52.65,360.31,86285.0
275,2011-01-12 16:45:00,11.15,59.45,26.65,9.74,1.1,12.65,105.72,86293.0
276,2011-01-12 17:45:00,9.75,66.65,0.0,0.0,0.83,0.0,-0.0,86327.0
277,2011-01-12 18:45:00,8.48,79.8,0.0,0.0,0.62,0.0,-0.0,86387.0
278,2011-01-12 19:45:00,8.05,75.75,0.0,0.0,0.41,0.0,-0.0,86430.0
279,2011-01-12 20:45:00,7.44,79.1,0.0,0.0,0.14,0.0,-0.0,86473.0
280,2011-01-12 21:45:00,6.84,82.6,0.0,0.0,0.14,0.0,-0.0,86515.0
281,2011-01-12 22:45:00,6.27,85.95,0.0,0.0,0.14,0.0,-0.0,86558.0
